ind,Pearson,PvalPearson,Spearman,PvalSpearman,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
5252,-0.068855654,0.0000003,-0.0595625,0.0000089,0,0,0,0
5253,-0.061303992,0.0000048,-0.0484161,0.0003052,0,0,0,0
5254,-0.068483823,0.0000003,-0.0568644,0.0000222,0,0,0,0
5255,0.093487525,0,0.1169109,0,0,0,0,0
5256,-0.42965532,0,-0.3836089,0,0,1,0,1
5257,-0.077958647,0,-0.0611704,0.000005,0,0,0,0
5258,-0.037380606,0.0053175,-0.0311864,0.0200691,0,0,0,0
5259,-0.06365294,0.000002,-0.052901,0.0000796,0,0,0,0
5260,-0.159418692,0,-0.1106358,0,0,0,0,0
5261,-0.105982275,0,-0.0819114,0,0,0,0,0
5262,-0.312390909,0,-0.309627,0,0,1,0,1
5263,-0.111068233,0,-0.1044297,0,0,0,0,0
5264,-0.076288102,0,-0.0639802,0.0000018,0,0,0,0
5265,-0.285112162,0,-0.2479364,0,0,0,0,0
5266,0.009919878,0.459665,0.0714776,0.0000001,0,0,0,0
5267,-0.003538677,0.7919672,0.0006082,0.9638403,0,0,0,0
5268,-0.394735039,0,-0.3241754,0,0,1,0,1
5269,-0.098922944,0,-0.080316,0,0,0,0,0
5270,-0.109570761,0,-0.0889232,0,0,0,0,0
5271,-0.069598898,0.0000002,-0.0575583,0.0000176,0,0,0,0
5272,-0.171494144,0,-0.1423774,0,0,0,0,0
5273,-0.040264937,0.0026788,-0.0353399,0.0084164,0,0,0,0
5274,-0.187400561,0,-0.1673175,0,0,0,0,0
5275,-0.101484822,0,-0.0863973,0,0,0,0,0
5276,-0.170994386,0,-0.1283904,0,0,0,0,0
5277,-0.184714107,0,-0.1562672,0,0,0,0,0
5278,0.192332012,0,0.2073436,0,0,0,0,0
5279,-0.104554819,0,-0.0955722,0,0,0,0,0
5280,-0.009152557,0.4951111,-0.0142916,0.2867471,0,0,0,0
5281,-0.030872239,0.0213567,-0.0370069,0.0057932,0,0,0,0
5282,-0.303940855,0,-0.1813496,0,0,1,0,0
5283,-0.085638113,0,-0.0487793,0.0002748,0,0,0,0
5284,-0.033047569,0.0137442,-0.0299969,0.0253304,0,0,0,0
5285,-0.12071318,0,-0.1089813,0,0,0,0,0
5286,-0.157066256,0,-0.1441014,0,0,0,0,0
5287,-0.14427286,0,-0.1135842,0,0,0,0,0
5288,-0.112200709,0,-0.0926791,0,0,0,0,0
5289,-0.081325636,0,-0.0703116,0.0000002,0,0,0,0
5290,-0.143563689,0,-0.1100717,0,0,0,0,0
5291,-0.05160623,0.0001186,-0.0437286,0.0011107,0,0,0,0
5292,-0.128947765,0,-0.1407134,0,0,0,0,0
5293,-0.121763744,0,-0.1018308,0,0,0,0,0
5294,-0.183969273,0,-0.1678079,0,0,0,0,0
5295,-0.56062362,0,-0.492972,0,0,1,0,1
5296,0.156270813,0,0.0978335,0,0,0,0,0
5297,-0.08696505,0,-0.080021,0,0,0,0,0
5298,0.003828482,0.77537,-0.0017962,0.8934944,0,0,0,0
5299,0.450752166,0,0.3833562,0,1,0,1,0
5300,-0.163065732,0,-0.1445669,0,0,0,0,0
5301,0.009961627,0.4577781,0.0126896,0.3442199,0,0,0,0
5302,-0.009152557,0.4951111,-0.0142916,0.2867471,0,0,0,0
5303,-0.073290249,0,-0.0518892,0.0001088,0,0,0,0
5304,0.315254347,0,0.2565263,0,1,0,0,0
5305,-0.079523655,0,-0.0616339,0.0000043,0,0,0,0
5306,-0.085344186,0,-0.0756666,0,0,0,0,0
5307,0.382643651,0,0.3187343,0,1,0,1,0
5308,-0.065028668,0.0000012,-0.0557984,0.0000315,0,0,0,0
5309,0.045473148,0.0006961,0.047161,0.0004363,0,0,0,0
5310,0.038482693,0.0041128,0.0376576,0.0049879,0,0,0,0
5311,-0.009152557,0.4951111,-0.0056973,0.6710918,0,0,0,0
5312,-0.041805515,0.0018249,-0.0357513,0.0076854,0,0,0,0
5313,0.037381312,0.0053166,0.0472515,0.0004253,0,0,0,0
5314,0.042412163,0.0015635,-0.0126944,0.3440385,0,0,0,0
5315,-0.290219456,0,-0.2931844,0,0,0,0,0
5316,-0.334335476,0,-0.3300556,0,0,1,0,1
5317,0.183154063,0,0.1970189,0,0,0,0,0
5318,0.012381413,0.3560662,0.0161759,0.2279122,0,0,0,0
5319,-0.056770179,0.0000229,-0.0468359,0.0004779,0,0,0,0
5320,0.057404428,0.0000185,0.0668329,0.0000006,0,0,0,0
5321,0.184784345,0,0.1449925,0,0,0,0,0
5322,0.273202463,0,0.20935,0,0,0,0,0
5323,0.014618431,0.275869,0.0146795,0.2738666,0,0,0,0
5324,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
5325,-0.284831122,0,-0.2882087,0,0,0,0,0
5326,0.404443431,0,0.45805,0,1,0,1,0
5327,-0.02517923,0.060513,-0.0117119,0.3826743,0,0,0,0
5328,-0.08715,0,-0.0757908,0,0,0,0,0
5329,-0.276034291,0,-0.2324614,0,0,0,0,0
5330,-0.203735727,0,-0.1762183,0,0,0,0,0
5331,-0.106671194,0,-0.0887751,0,0,0,0,0
5332,0.395085742,0,0.3515749,0,1,0,1,0
5333,0.009307804,0.4878238,0.0104918,0.4341948,0,0,0,0
5334,0.360585759,0,0.3024496,0,1,0,1,0
5335,-0.150342314,0,-0.1351928,0,0,0,0,0
5336,0.329681173,0,0.2667887,0,1,0,0,0
5337,-0.050646639,0.0001585,-0.0544066,0.0000494,0,0,0,0
5338,0.049766049,0.0002059,0.0567902,0.0000227,0,0,0,0
5339,0.018621498,0.1651133,0.0155575,0.2461893,0,0,0,0
5340,-0.012426122,0.3543319,-0.0061644,0.6458953,0,0,0,0
5341,0.241519732,0,0.2511081,0,0,0,0,0
5342,-0.448786967,0,-0.3896531,0,0,1,0,1
5343,-0.445033609,0,-0.3751529,0,0,1,0,1
5344,-0.451222416,0,-0.3716856,0,0,1,0,1
5345,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
5346,0.001932304,0.8854808,0.0022841,0.8648177,0,0,0,0
5347,-0.077904817,0,-0.0673363,0.0000005,0,0,0,0
5348,-0.307458079,0,-0.263111,0,0,1,0,0
5349,-0.300506227,0,-0.3026807,0,0,1,0,1
5350,-0.356691852,0,-0.2860674,0,0,1,0,0
5351,-0.082316021,0,-0.0683775,0.0000003,0,0,0,0
5352,-0.016975618,0.2057378,-0.0122108,0.3627329,0,0,0,0
5353,-0.041315666,0.0020645,-0.0375282,0.0051395,0,0,0,0
5354,-0.045815065,0.000634,-0.037078,0.0056999,0,0,0,0
5355,-0.034409232,0.0103039,-0.0297652,0.0264837,0,0,0,0
5356,-0.112041334,0,-0.0790357,0,0,0,0,0
5357,0.017905459,0.1819764,0.0179803,0.1801561,0,0,0,0
5358,-0.164353729,0,-0.145372,0,0,0,0,0
5359,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
5360,0.351946586,0,0.2946026,0,1,0,0,0
5361,-0.030950169,0.0210308,-0.0442656,0.0009635,0,0,0,0
5362,-0.178101005,0,-0.149976,0,0,0,0,0
5363,0.040046024,0.0028262,0.0493152,0.0002351,0,0,0,0
5364,0.239684332,0,0.1752349,0,0,0,0,0
5365,-0.149919764,0,-0.1582025,0,0,0,0,0
5366,0.371520287,0,0.3099058,0,1,0,1,0
5367,-0.04446785,0.000913,-0.0404473,0.0025615,0,0,0,0
5368,-0.000337261,0.979945,-0.0016267,0.9034945,0,0,0,0
5369,-0.057710064,0.0000167,-0.0478309,0.0003609,0,0,0,0
5370,-0.133717162,0,0.0169005,0.2077516,0,0,0,0
5371,-0.147530746,0,-0.1418889,0,0,0,0,0
5372,-0.116200074,0,-0.1020003,0,0,0,0,0
5373,-0.161990727,0,-0.1360841,0,0,0,0,0
5374,-0.3131138,0,-0.2718621,0,0,1,0,0
5375,-0.027555242,0.0399538,-0.0271162,0.0432293,0,0,0,0
5376,-0.020503109,0.1264221,-0.0421232,0.0016834,0,0,0,0
5377,-0.051822949,0.000111,-0.0429999,0.0013437,0,0,0,0
5378,-0.155216648,0,-0.1360063,0,0,0,0,0
5379,-0.243439274,0,-0.2220027,0,0,0,0,0
5380,-0.049451362,0.0002259,-0.043333,0.0012321,0,0,0,0
5381,-0.075662213,0,-0.0432648,0.0012542,0,0,0,0
5382,0.231031485,0,0.2440506,0,0,0,0,0
5383,-0.034609369,0.0098689,-0.0275968,0.0396549,0,0,0,0
5384,0.100891988,0,0.1442724,0,0,0,0,0
5385,0.206404169,0,0.2162056,0,0,0,0,0
5386,-0.071478293,0.0000001,-0.0540515,0.0000554,0,0,0,0
5387,0.372018641,0,0.3106615,0,1,0,1,0
5388,0.17021004,0,0.1868714,0,0,0,0,0
5389,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
5390,-0.033704558,0.0119746,-0.0526294,0.0000866,0,0,0,0
5391,0.262944019,0,0.220151,0,0,0,0,0
5392,-0.382328704,0,-0.3117026,0,0,1,0,1
5393,0.20166912,0,0.2263188,0,0,0,0,0
5394,0.005817769,0.6645554,-0.0025052,0.8518732,0,0,0,0
5395,-0.12887551,0,-0.1074732,0,0,0,0,0
5396,-0.022789068,0.0893552,-0.0117053,0.3829446,0,0,0,0
5397,-0.270461214,0,-0.2484747,0,0,0,0,0
5398,-0.066165611,0.0000008,-0.052145,0.0001005,0,0,0,0
5399,0.229757404,0,0.2401753,0,0,0,0,0
5400,0.135253606,0,0.1972915,0,0,0,0,0
5401,-0.077805852,0,-0.0550374,0.0000404,0,0,0,0
5402,0.351565021,0,0.3160886,0,1,0,1,0
5403,-0.141935663,0,-0.1222976,0,0,0,0,0
5404,0.078943208,0,0.0826159,0,0,0,0,0
5405,-0.324831147,0,-0.268628,0,0,1,0,0
5406,-0.231622872,0,-0.1917961,0,0,0,0,0
5407,-0.389323915,0,-0.3694625,0,0,1,0,1
5408,-0.449310779,0,-0.395859,0,0,1,0,1
5409,0.200264077,0,0.2163789,0,0,0,0,0
5410,0.297561629,0,0.2721725,0,0,0,0,0
5411,-0.356939812,0,-0.2944228,0,0,1,0,0
5412,-0.028846183,0.0315153,-0.0428039,0.0014136,0,0,0,0
5413,-0.11854198,0,-0.1047636,0,0,0,0,0
5414,-0.062272755,0.0000034,-0.0431076,0.0013066,0,0,0,0
5415,-0.066148745,0.0000008,-0.0560823,0.0000287,0,0,0,0
5416,-0.269415806,0,-0.2741526,0,0,0,0,0
5417,-0.024892628,0.0635013,-0.0237836,0.0762347,0,0,0,0
5418,-0.006181184,0.6449993,-0.0025486,0.849339,0,0,0,0
5419,-0.0169757,0.2057356,-0.0172742,0.197875,0,0,0,0
5420,-0.030621234,0.0224365,-0.0254313,0.0579823,0,0,0,0
5421,-0.053924405,0.0000577,-0.0452246,0.0007448,0,0,0,0
5422,-0.323366448,0,-0.3183895,0,0,1,0,1
5423,0.004512464,0.7366151,0.0029266,0.8273237,0,0,0,0
5424,-0.48142577,0,-0.4013816,0,0,1,0,1
5425,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
5426,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
5427,-0.279968545,0,-0.2847045,0,0,0,0,0
5428,-0.046558309,0.0005164,-0.0485075,0.0002973,0,0,0,0
5429,0.046317121,0.0005521,0.0500992,0.0001866,0,0,0,0
5430,-0.063424083,0.0000022,-0.0776845,0,0,0,0,0
5431,0.405716295,0,0.3372206,0,1,0,1,0
5432,0.018464419,0.168708,0.0192512,0.1512804,0,0,0,0
5433,0.020333723,0.1295863,0.0208669,0.1198302,0,0,0,0
5434,0.028032403,0.0366347,0.0291095,0.0299959,0,0,0,0
5435,-0.047087393,0.0004454,0.0356139,0.0079229,0,0,0,0
5436,-0.065989194,0.0000008,-0.0747588,0,0,0,0,0
5437,0.021544961,0.108264,0.0223158,0.0962088,0,0,0,0
5438,0.348868519,0,0.3024355,0,1,0,1,0
5439,-0.098035543,0,-0.0762764,0,0,0,0,0
5440,-0.135452352,0,-0.122422,0,0,0,0,0
5441,0.223822711,0,0.2355877,0,0,0,0,0
5442,0.001932304,0.8854808,0.0022841,0.8648177,0,0,0,0
5443,0.391105161,0,0.3456173,0,1,0,1,0
5444,-0.13134426,0,-0.1137528,0,0,0,0,0
5445,-0.472028079,0,-0.3931347,0,0,1,0,1
5446,-0.105302602,0,-0.0869948,0,0,0,0,0
5447,0.028920491,0.0310801,0.0633713,0.0000023,0,0,0,0
5448,-0.124506297,0,-0.1129139,0,0,0,0,0
5449,0.37427079,0,0.3129751,0,1,0,1,0
5450,-0.066955593,0.0000006,-0.06467,0.0000014,0,0,0,0
5451,-0.364234255,0,-0.2410138,0,0,1,0,0
5452,0.342486226,0,0.3096551,0,1,0,1,0
5453,-0.34377995,0,-0.2893525,0,0,1,0,0
5454,0.003347451,0.8029711,0.0039569,0.7680502,0,0,0,0
5455,-0.445643988,0,-0.3789806,0,0,1,0,1
5456,0.393061695,0,0.349021,0,1,0,1,0
5457,-0.458156191,0,-0.3899538,0,0,1,0,1
5458,0.214483203,0,0.143175,0,0,0,0,0
5459,-0.015895462,0.236078,-0.009192,0.493256,0,0,0,0
5460,-0.057714788,0.0000167,-0.046264,0.0005603,0,0,0,0
5461,-0.20675264,0,-0.207429,0,0,0,0,0
5462,-0.014547315,0.2782119,-0.0277626,0.0384817,0,0,0,0
5463,-0.101654317,0,-0.0838657,0,0,0,0,0
5464,-0.095116491,0,-0.0862318,0,0,0,0,0
5465,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
5466,-0.14770563,0,-0.1138464,0,0,0,0,0
5467,-0.045523524,0.0006866,-0.0502581,0.000178,0,0,0,0
5468,-0.427717006,0,-0.3513481,0,0,1,0,1
5469,-0.025753988,0.0548708,-0.0242462,0.0706908,0,0,0,0
5470,-0.472035139,0,-0.3892554,0,0,1,0,1
5471,0.091386178,0,0.1004224,0,0,0,0,0
5472,-0.070567896,0.0000001,-0.0543236,0.0000508,0,0,0,0
5473,-0.139005764,0,-0.128794,0,0,0,0,0
5474,0.554384981,0,0.5075893,0,1,0,1,0
5475,-0.043611795,0.0011453,-0.0356858,0.007798,0,0,0,0
5476,-0.019427749,0.1475644,-0.0303363,0.0237196,0,0,0,0
5477,-0.044865275,0.0008207,-0.0498315,0.000202,0,0,0,0
5478,0.445845933,0,0.4273664,0,1,0,1,0
5479,0.311195122,0,0.2607174,0,1,0,0,0
5480,-0.065684946,0.000001,-0.0684961,0.0000003,0,0,0,0
5481,-0.109323853,0,-0.0989649,0,0,0,0,0
5482,-0.275874536,0,-0.2293831,0,0,0,0,0
5483,-0.29638426,0,-0.2856603,0,0,0,0,0
5484,-0.182885134,0,-0.1636308,0,0,0,0,0
5485,-0.048050482,0.000339,-0.055512,0.0000346,0,0,0,0
5486,-0.057084142,0.0000206,-0.0489887,0.0002586,0,0,0,0
5487,0.338385611,0,0.2835857,0,1,0,0,0
5488,0.386281875,0,0.3631641,0,1,0,1,0
5489,-0.047301554,0.0004193,-0.0397386,0.0030456,0,0,0,0
5490,0.351623416,0,0.3088785,0,1,0,1,0
5491,-0.251729487,0,-0.2370354,0,0,0,0,0
5492,-0.074075987,0,-0.0704953,0.0000001,0,0,0,0
5493,0.198290758,0,0.1626896,0,0,0,0,0
5494,-0.022980666,0.086695,0.0401188,0.0027764,0,0,0,0
5495,-0.086543015,0,0.0285597,0.0332426,0,0,0,0
5496,0.226335288,0,0.1573561,0,0,0,0,0
5497,-0.0169757,0.2057356,-0.0172742,0.197875,0,0,0,0
5498,0.004322319,0.7473265,0.0017523,0.8960869,0,0,0,0
5499,-0.131390612,0,-0.1016929,0,0,0,0,0
5500,-0.152227977,0,-0.1295492,0,0,0,0,0
5501,-0.153757952,0,-0.1391421,0,0,0,0,0
5502,0.005490823,0.6823468,0.008169,0.5425978,0,0,0,0
5503,-0.015047458,0.2620201,-0.0102833,0.4433867,0,0,0,0
5504,-0.331489323,0,-0.3237388,0,0,1,0,1
5505,0.077314968,0,0.0834186,0,0,0,0,0
5506,0.006958037,0.6040222,0.0115794,0.3880816,0,0,0,0
5507,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
5508,-0.018489561,0.1681288,-0.0128876,0.3367426,0,0,0,0
5509,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
5510,-0.095167784,0,-0.0803587,0,0,0,0,0
5511,-0.03909764,0.0035539,-0.0323829,0.0157655,0,0,0,0
5512,-0.00789618,0.5561613,-0.0034355,0.7978979,0,0,0,0
5513,-0.058356389,0.0000134,-0.0646656,0.0000014,0,0,0,0
5514,0.001518776,0.9098701,0.0033413,0.8033248,0,0,0,0
5515,0.065765215,0.0000009,0.0722463,0.0000001,0,0,0,0
5516,-0.069098466,0.0000003,-0.1052711,0,0,0,0,0
5517,-0.049682558,0.0002111,-0.0520578,0.0001033,0,0,0,0
5518,-0.045746621,0.000646,-0.0384697,0.0041254,0,0,0,0
5519,-0.00823399,0.5393919,0.0149875,0.2639253,0,0,0,0
5520,0.206187686,0,0.1893493,0,0,0,0,0
5521,0.01597965,0.2336053,0.0149097,0.2664134,0,0,0,0
5522,0.367458405,0,0.3186454,0,1,0,1,0
5523,-0.04853895,0.0002946,-0.0453394,0.0007219,0,0,0,0
5524,-0.080986225,0,-0.0669697,0.0000006,0,0,0,0
5525,-0.185303757,0,-0.132353,0,0,0,0,0
5526,-0.048761771,0.0002762,-0.0429968,0.0013447,0,0,0,0
5527,-0.062949725,0.0000026,-0.050736,0.0001543,0,0,0,0
5528,-0.103833807,0,-0.0973169,0,0,0,0,0
5529,0.430417508,0,0.3749424,0,1,0,1,0
5530,-0.255577613,0,-0.2359034,0,0,0,0,0
5531,-0.078769572,0,-0.0667599,0.0000006,0,0,0,0
5532,-0.276264975,0,-0.280402,0,0,0,0,0
5533,-0.05496694,0.0000413,-0.0432288,0.001266,0,0,0,0
5534,0.003146324,0.8145871,0.0182351,0.1740607,0,0,0,0
5535,0.075377285,0,0.0871148,0,0,0,0,0
5536,0.334535427,0,0.2949812,0,1,0,0,0
5537,0.292975694,0,0.2986288,0,0,0,0,0
5538,-0.16916901,0,-0.147894,0,0,0,0,0
5539,0.181672774,0,0.1930866,0,0,0,0,0
5540,-0.00759669,0.571238,-0.012694,0.3440533,0,0,0,0
5541,-0.088158262,0,-0.0826234,0,0,0,0,0
5542,0.414715485,0,0.3827593,0,1,0,1,0
5543,-0.20363524,0,-0.168043,0,0,0,0,0
5544,-0.470680305,0,-0.3882369,0,0,1,0,1
5545,0.057968845,0.0000153,0.0683957,0.0000003,0,0,0,0
5546,-0.052882652,0.00008,-0.0501812,0.0001821,0,0,0,0
5547,0.045987956,0.0006046,0.0555447,0.0000342,0,0,0,0
5548,-0.081184988,0,-0.0720944,0.0000001,0,0,0,0
5549,-0.10408913,0,-0.0972468,0,0,0,0,0
5550,-0.011275415,0.4006604,-0.0091082,0.497204,0,0,0,0
5551,-0.00906369,0.4993086,-0.0037082,0.7822439,0,0,0,0
5552,-0.016766023,0.2113919,-0.0039766,0.766929,0,0,0,0
5553,-0.306056938,0,-0.2650302,0,0,1,0,0
5554,-0.163044685,0,-0.14631,0,0,0,0,0
5555,-0.034735957,0.0096022,-0.0274319,0.040852,0,0,0,0
5556,-0.068322748,0.0000003,-0.0581271,0.0000145,0,0,0,0
5557,-0.144574142,0,-0.1370159,0,0,0,0,0
5558,-0.302991983,0,-0.3104942,0,0,1,0,1
5559,-0.059225795,0.0000099,-0.0345649,0.0099641,0,0,0,0
5560,-0.030938358,0.0210799,-0.0380243,0.0045801,0,0,0,0
5561,0.054652418,0.0000457,0.1091167,0,0,0,0,0
5562,-0.267581798,0,-0.22203,0,0,0,0,0
5563,-0.08335382,0,-0.0683702,0.0000003,0,0,0,0
5564,-0.191768575,0,-0.1712534,0,0,0,0,0
5565,-0.482852032,0,-0.3980721,0,0,1,0,1
5566,0.153817307,0,0.1352037,0,0,0,0,0
5567,0.154234969,0,0.1701854,0,0,0,0,0
5568,-0.074551263,0,-0.0598669,0.000008,0,0,0,0
5569,-0.17899612,0,-0.1598979,0,0,0,0,0
5570,0.183713895,0,0.1310781,0,0,0,0,0
5571,0.025737142,0.0550297,0.0262729,0.0501605,0,0,0,0
5572,0.073525837,0,0.0845305,0,0,0,0,0
5573,0.363010897,0,0.307033,0,1,0,1,0
5574,0.188159531,0,0.2009289,0,0,0,0,0
5575,0.138284114,0,0.1740117,0,0,0,0,0
5576,-0.100184509,0,-0.0884789,0,0,0,0,0
5577,-0.280945903,0,-0.2433654,0,0,0,0,0
5578,-0.114084407,0,-0.0924824,0,0,0,0,0
5579,0.391667921,0,0.3247049,0,1,0,1,0
5580,0.006955316,0.6041636,0.010955,0.4141828,0,0,0,0
5581,0.018739418,0.1624528,0.0195582,0.1448634,0,0,0,0
5582,-0.278281251,0,-0.2844777,0,0,0,0,0
5583,-0.316212552,0,-0.3062227,0,0,1,0,1
5584,0.352716595,0,0.301112,0,1,0,1,0
5585,-0.302533946,0,-0.2999228,0,0,1,0,0
5586,-0.130114355,0,-0.1120267,0,0,0,0,0
5587,-0.000292051,0.982633,0.0027245,0.8390783,0,0,0,0
5588,-0.07524217,0,-0.0503171,0.0001749,0,0,0,0
5589,-0.120072447,0,-0.097035,0,0,0,0,0
5590,-0.090635683,0,-0.0859305,0,0,0,0,0
5591,0.030260732,0.0240702,0.0470404,0.0004513,0,0,0,0
5592,0.393607825,0,0.3305184,0,1,0,1,0
5593,-0.159928107,0,-0.1250151,0,0,0,0,0
5594,-0.078295038,0,-0.0650853,0.0000012,0,0,0,0
5595,-0.010637372,0.4278469,-0.0035122,0.7934903,0,0,0,0
5596,-0.012123931,0.3661581,-0.0090399,0.5004376,0,0,0,0
5597,-0.101385008,0,-0.0874609,0,0,0,0,0
5598,-0.013406077,0.317664,-0.0111297,0.4067778,0,0,0,0
5599,0.009157096,0.4948972,0.008966,0.5039468,0,0,0,0
5600,0.066743029,0.0000006,0.1065374,0,0,0,0,0
5601,0.155444172,0,0.1797854,0,0,0,0,0
5602,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
5603,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
5604,-0.385920137,0,-0.3291236,0,0,1,0,1
5605,-0.192598806,0,-0.063182,0.0000024,0,0,0,0
5606,0.478469664,0,0.3904923,0,1,0,1,0
5607,0.041721695,0.001864,0.0506242,0.0001596,0,0,0,0
5608,-0.109042834,0,-0.1036483,0,0,0,0,0
5609,0.119445013,0,0.1304753,0,0,0,0,0
5610,-0.449170752,0,-0.385062,0,0,1,0,1
5611,0.075087669,0,0.0927372,0,0,0,0,0
5612,-0.085826152,0,-0.1256352,0,0,0,0,0
5613,0.285012941,0,0.2480284,0,0,0,0,0
5614,-0.084051754,0,-0.0790142,0,0,0,0,0
5615,-0.441627234,0,-0.4105931,0,0,1,0,1
5616,0.226629583,0,0.2380419,0,0,0,0,0
5617,0.378600136,0,0.3264836,0,1,0,1,0
5618,0.427031423,0,0.4129622,0,1,0,1,0
5619,0.21798402,0,0.2347724,0,0,0,0,0
5620,0.168476456,0,0.1591666,0,0,0,0,0
5621,-0.346415142,0,-0.3590865,0,0,1,0,1
5622,-0.069533906,0.0000002,-0.110734,0,0,0,0,0
5623,0.018832169,0.160383,-0.0053408,0.6905731,0,0,0,0
5624,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
5625,-0.049035471,0.0002551,-0.0773429,0,0,0,0,0
5626,-0.00581949,0.6644622,-0.0030315,0.8212356,0,0,0,0
5627,-0.085125608,0,-0.0203336,0.1295893,0,0,0,0
5628,-0.095670288,0,-0.0758927,0,0,0,0,0
5629,-0.239013237,0,-0.1964528,0,0,0,0,0
5630,-0.135067084,0,-0.1212418,0,0,0,0,0
5631,-0.056618164,0.0000241,-0.0315108,0.0188114,0,0,0,0
5632,0.1991025,0,0.1404581,0,0,0,0,0
5633,-0.44824117,0,-0.3742433,0,0,1,0,1
5634,0.008925309,0.5058822,0.0243005,0.0700616,0,0,0,0
5635,-0.076437609,0,-0.1067832,0,0,0,0,0
5636,-0.286570692,0,-0.2898637,0,0,0,0,0
5637,0.511070662,0,0.4712233,0,1,0,1,0
5638,-0.051117167,0.0001376,-0.0539516,0.0000572,0,0,0,0
5639,-0.085451446,0,-0.0692207,0.0000002,0,0,0,0
5640,0.064520768,0.0000015,0.093492,0,0,0,0,0
5641,0.359741567,0,0.3056901,0,1,0,1,0
5642,-0.218374097,0,-0.2534539,0,0,0,0,0
5643,0.332961289,0,0.2790169,0,1,0,0,0
5644,-0.272563658,0,-0.2490596,0,0,0,0,0
5645,0.560013153,0,0.5131353,0,1,0,1,0
5646,-0.07899153,0,-0.0677536,0.0000004,0,0,0,0
5647,-0.008836065,0.5101456,-0.0096317,0.4728059,0,0,0,0
5648,-0.140116289,0,-0.1258981,0,0,0,0,0
5649,0.312514736,0,0.2851982,0,1,0,0,0
5650,-0.097685911,0,-0.0820023,0,0,0,0,0
5651,-0.075476832,0,-0.0591256,0.0000103,0,0,0,0
5652,-0.178627964,0,-0.1537937,0,0,0,0,0
5653,-0.049023396,0.000256,-0.0467386,0.0004911,0,0,0,0
5654,0.175946778,0,0.1864243,0,0,0,0,0
5655,-0.103685723,0,-0.1009754,0,0,0,0,0
5656,-0.065443625,0.000001,-0.0692742,0.0000002,0,0,0,0
5657,0.027306631,0.0417819,0.0486856,0.0002824,0,0,0,0
5658,-0.086017297,0,-0.0738707,0,0,0,0,0
5659,0.461980638,0,0.4382049,0,1,0,1,0
5660,0.01122075,0.4029482,0.0144219,0.2823774,0,0,0,0
5661,-0.256298532,0,-0.2141206,0,0,0,0,0
5662,-0.049797558,0.000204,-0.0390022,0.0036358,0,0,0,0
5663,0.139595086,0,0.1560171,0,0,0,0,0
5664,-0.132128228,0,-0.1253916,0,0,0,0,0
5665,-0.342310237,0,-0.3827685,0,0,1,0,1
5666,-0.351545225,0,-0.2282747,0,0,1,0,0
5667,-0.068655902,0.0000003,-0.0689083,0.0000003,0,0,0,0
5668,-0.040326573,0.0026386,-0.0358913,0.00745,0,0,0,0
5669,0.018739418,0.1624528,0.0195582,0.1448634,0,0,0,0
5670,0.319808835,0,0.2678867,0,1,0,0,0
5671,-0.069551829,0.0000002,-0.0624812,0.0000031,0,0,0,0
5672,-0.052365398,0.0000939,-0.0454987,0.0006913,0,0,0,0
5673,0.005801089,0.6654586,0.0068572,0.6092759,0,0,0,0
5674,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
5675,-0.118908694,0,-0.1048582,0,0,0,0,0
5676,0.140894798,0,0.1561909,0,0,0,0,0
5677,0.047978837,0.000346,0.0516083,0.0001185,0,0,0,0
5678,0.010335861,0.4410589,0.0103791,0.4391515,0,0,0,0
5679,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
5680,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
5681,-0.004997726,0.7095139,-0.0042224,0.7529736,0,0,0,0
5682,-0.040651568,0.0024356,-0.0519786,0.0001058,0,0,0,0
5683,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
5684,0.005801089,0.6654586,0.0068572,0.6092759,0,0,0,0
5685,-0.056060614,0.0000289,-0.0486546,0.0002849,0,0,0,0
5686,-0.044174733,0.0009871,-0.0414655,0.0019883,0,0,0,0
5687,-0.051041211,0.0001407,-0.0454457,0.0007013,0,0,0,0
5688,-0.05077222,0.0001526,-0.0425091,0.0015251,0,0,0,0
5689,0.010335861,0.4410589,0.0103791,0.4391515,0,0,0,0
5690,-0.071655096,0.0000001,-0.0613516,0.0000047,0,0,0,0
5691,-0.012910313,0.3358923,-0.0153037,0.2539819,0,0,0,0
